uri,relation,start,end,extra
"/a/[/r/IsA/,/c/en/nature/,/c/en/art_form_if/]",/r/IsA,/c/en/nature,/c/en/art_form_if,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/halelaniau""}], ""surfaceEnd"": ""an art form if"", ""surfaceStart"": ""Nature"", ""surfaceText"": ""[[Nature]] is [[an art form if]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nature/,/c/en/awsome_power/]",/r/IsA,/c/en/nature,/c/en/awsome_power,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/json""}], ""surfaceEnd"": ""an awsome power"", ""surfaceStart"": ""Nature"", ""surfaceText"": ""[[Nature]] is [[an awsome power]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nature/,/c/en/beatuful/]",/r/IsA,/c/en/nature,/c/en/beatuful,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/shiao""}], ""surfaceEnd"": ""beatuful"", ""surfaceStart"": ""Nature"", ""surfaceText"": ""[[Nature]] is [[beatuful]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nature/,/c/en/great_place/]",/r/IsA,/c/en/nature,/c/en/great_place,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/halelaniau""}], ""surfaceEnd"": ""a great place"", ""surfaceStart"": ""Nature"", ""surfaceText"": ""[[Nature]] is [[a great place]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nature/,/c/en/heredity_or_constitution/]",/r/IsA,/c/en/nature,/c/en/heredity_or_constitution,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/bryan""}], ""surfaceEnd"": ""heredity or constitution"", ""surfaceStart"": ""Nature"", ""surfaceText"": ""[[Nature]] is [[heredity or constitution]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nebraska/,/c/en/state/]",/r/IsA,/c/en/nebraska,/c/en/state,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/anaitis""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/anaitis""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/browni""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/halydia""}], ""surfaceEnd"": ""a state"", ""surfaceStart"": ""Nebraska"", ""surfaceText"": ""[[Nebraska]] is [[a state]]"", ""weight"": 3.464}"
"/a/[/r/IsA/,/c/en/neck/,/c/en/narrowing_in/]",/r/IsA,/c/en/neck,/c/en/narrowing_in,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/mkrom""}], ""surfaceEnd"": ""a narrowing in something"", ""surfaceStart"": ""a neck"", ""surfaceText"": ""[[a neck]] is [[a narrowing in something]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/neckwear/,/c/en/form_of_decoration/]",/r/IsA,/c/en/neckwear,/c/en/form_of_decoration,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/braulio""}], ""surfaceEnd"": ""a form of decoration"", ""surfaceStart"": ""neckwear"", ""surfaceText"": ""[[neckwear]] is [[a form of decoration]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/needle/,/c/en/piece_of_metal/]",/r/IsA,/c/en/needle,/c/en/piece_of_metal,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/dev""}], ""surfaceEnd"": ""a piece of metal"", ""surfaceStart"": ""a needle"", ""surfaceText"": ""[[a needle]] is [[a piece of metal]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/negotiation/,/c/en/group_of_skills/]",/r/IsA,/c/en/negotiation,/c/en/group_of_skills,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/bryan""}], ""surfaceEnd"": ""a group of skills"", ""surfaceStart"": ""Negotiation"", ""surfaceText"": ""[[Negotiation]] is [[a group of skills]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/neighbor/,/c/en/who_lives_near/]",/r/IsA,/c/en/neighbor,/c/en/who_lives_near,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/eldalamber""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/moreland""}], ""surfaceEnd"": ""someone who lives near you"", ""surfaceStart"": ""a neighbor"", ""surfaceText"": ""[[a neighbor]] is [[someone who lives near you]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/neighborhood/,/c/en/smaller_than_town/]",/r/IsA,/c/en/neighborhood,/c/en/smaller_than_town,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/nancyfay""}], ""surfaceEnd"": ""smaller than a town"", ""surfaceStart"": ""a neighborhood"", ""surfaceText"": ""[[a neighborhood]] is [[smaller than a town]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nerve/,/c/en/cell/]",/r/IsA,/c/en/nerve,/c/en/cell,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/korppi""}], ""surfaceEnd"": ""a cell"", ""surfaceStart"": ""a nerve"", ""surfaceText"": ""[[a nerve]] is [[a cell]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nest/,/c/en/shelter_for_birds/]",/r/IsA,/c/en/nest,/c/en/shelter_for_birds,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/loungefly""}], ""surfaceEnd"": ""a shelter for birds"", ""surfaceStart"": ""a nest"", ""surfaceText"": ""[[a nest]] is [[a shelter for birds]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/new/,/c/en/adjective/]",/r/IsA,/c/en/new,/c/en/adjective,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/jeffozvold""}], ""surfaceEnd"": ""an adjective"", ""surfaceStart"": ""new"", ""surfaceText"": ""[[new]] is [[an adjective]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/newspaper/,/c/en/archive/]",/r/IsA,/c/en/newspaper,/c/en/archive,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/browni""}], ""surfaceEnd"": ""archive"", ""surfaceStart"": ""newspaper"", ""surfaceText"": ""[[newspaper]] is a kind of [[archive]]."", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/newspaper/,/c/en/document/]",/r/IsA,/c/en/newspaper,/c/en/document,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/jeffe""}], ""surfaceEnd"": ""a document"", ""surfaceStart"": ""a newspaper"", ""surfaceText"": ""[[a newspaper]] is [[a document]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/newspaper/,/c/en/for_recycling/]",/r/IsA,/c/en/newspaper,/c/en/for_recycling,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/laserjoy""}], ""surfaceEnd"": ""something for recycling"", ""surfaceStart"": ""A newspaper"", ""surfaceText"": ""[[A newspaper]] is [[something for recycling]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/newspaper/,/c/en/media/]",/r/IsA,/c/en/newspaper,/c/en/media,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/ssnelgrove""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/browni""}], ""surfaceEnd"": ""media"", ""surfaceStart"": ""A newspaper"", ""surfaceText"": ""[[A newspaper]] is a type of [[media]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/newspaper/,/c/en/published_every_day/]",/r/IsA,/c/en/newspaper,/c/en/published_every_day,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/push""}], ""surfaceEnd"": ""published every day"", ""surfaceStart"": ""a newspaper"", ""surfaceText"": ""[[a newspaper]] is [[published every day]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/newspaper/,/c/en/singular_newspapers_plural/]",/r/IsA,/c/en/newspaper,/c/en/singular_newspapers_plural,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/jfarnell""}], ""surfaceEnd"": ""singular; newspapers are plural"", ""surfaceStart"": ""Newspaper"", ""surfaceText"": ""[[Newspaper]] is [[singular; newspapers are plural]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nick/,/c/en/common_male_name/]",/r/IsA,/c/en/nick,/c/en/common_male_name,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/mazer""}], ""surfaceEnd"": ""a common male name"", ""surfaceStart"": ""Nick"", ""surfaceText"": ""[[Nick]] is [[a common male name]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nick/,/c/en/person/]",/r/IsA,/c/en/nick,/c/en/person,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/lordspango""}], ""surfaceEnd"": ""a person"", ""surfaceStart"": ""Nick"", ""surfaceText"": ""[[Nick]] is [[a person]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nick/,/c/en/washing_car/]",/r/IsA,/c/en/nick,/c/en/washing_car,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/bedume""}], ""surfaceEnd"": ""washing his car"", ""surfaceStart"": ""nick"", ""surfaceText"": ""[[nick]] is [[washing his car]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/night/,/c/en/colder_than_day/]",/r/IsA,/c/en/night,/c/en/colder_than_day,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/hapebe""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/emptyinside""}], ""surfaceEnd"": ""colder than day"", ""surfaceStart"": ""night"", ""surfaceText"": ""[[night]] is [[colder than day]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/night/,/c/en/time_during/]",/r/IsA,/c/en/night,/c/en/time_during,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/apb3""}], ""surfaceEnd"": ""the time during"", ""surfaceStart"": ""night"", ""surfaceText"": ""[[night]] is [[the time during]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nightmare/,/c/en/bad_dream/]",/r/IsA,/c/en/nightmare,/c/en/bad_dream,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/dev""}], ""surfaceEnd"": ""a bad dream"", ""surfaceStart"": ""A nightmare"", ""surfaceText"": ""[[A nightmare]] is [[a bad dream]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nightmare/,/c/en/frightening_dream/]",/r/IsA,/c/en/nightmare,/c/en/frightening_dream,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/thevieve""}], ""surfaceEnd"": ""a frightening dream"", ""surfaceStart"": ""A nightmare"", ""surfaceText"": ""[[A nightmare]] is [[a frightening dream]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nightmare/,/c/en/scary_dream/]",/r/IsA,/c/en/nightmare,/c/en/scary_dream,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/phraughy""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/jeffmuir""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/thevieve""}], ""surfaceEnd"": ""a scary dream"", ""surfaceStart"": ""a nightmare"", ""surfaceText"": ""[[a nightmare]] is [[a scary dream]]"", ""weight"": 2.828}"
"/a/[/r/IsA/,/c/en/nighttime/,/c/en/darker_than_daytime/]",/r/IsA,/c/en/nighttime,/c/en/darker_than_daytime,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/pooua""}], ""surfaceEnd"": ""darker than daytime"", ""surfaceStart"": ""Nighttime"", ""surfaceText"": ""[[Nighttime]] is [[darker than daytime]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/no_purpose/,/c/de/no/]",/r/IsA,/c/en/no_purpose,/c/de/no,"{""dataset"": ""/d/wiktionary/de"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/de"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/no_purpose/,/c/en/purpose/]",/r/IsA,/c/en/no_purpose,/c/en/purpose,"{""dataset"": ""/d/wiktionary/de"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/de"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/noise/,/c/en/nonperiodic_signal/]",/r/IsA,/c/en/noise,/c/en/nonperiodic_signal,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/pooua""}], ""surfaceEnd"": ""nonperiodic signal"", ""surfaceStart"": ""Noise"", ""surfaceText"": ""[[Noise]] is [[nonperiodic signal]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/noise/,/c/en/sound/]",/r/IsA,/c/en/noise,/c/en/sound,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/cfalz""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/eddyb""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/eddyb""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/jakenelson""}], ""surfaceEnd"": ""sound"", ""surfaceStart"": ""noise"", ""surfaceText"": ""[[noise]] is [[sound]]"", ""weight"": 3.464}"
"/a/[/r/IsA/,/c/en/noise/,/c/en/sound_don't_like/]",/r/IsA,/c/en/noise,/c/en/sound_don't_like,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/laserjoy""}], ""surfaceEnd"": ""a sound we don't like"", ""surfaceStart"": ""A noise"", ""surfaceText"": ""[[A noise]] is [[a sound we don't like]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/noise/,/c/en/unwelcome_sound/]",/r/IsA,/c/en/noise,/c/en/unwelcome_sound,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/jakenelson""}], ""surfaceEnd"": ""an unwelcome sound"", ""surfaceStart"": ""A noise"", ""surfaceText"": ""[[A noise]] is [[an unwelcome sound]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/noise/,/c/en/wave/]",/r/IsA,/c/en/noise,/c/en/wave,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/kirun""}], ""surfaceEnd"": ""a wave"", ""surfaceStart"": ""Noise"", ""surfaceText"": ""[[Noise]] is [[a wave]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nom_de_guerre/,/c/en/pseudonym/n/]",/r/IsA,/c/en/nom_de_guerre,/c/en/pseudonym/n,"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/noodle/n/,/c/en/cereal/n/opencyc/cereal_food/]",/r/IsA,/c/en/noodle/n,/c/en/cereal/n/opencyc/cereal_food,"{""dataset"": ""/d/opencyc"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/opencyc/2012""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/noodle/n/,/c/en/prepared_solid_food/n/]",/r/IsA,/c/en/noodle/n,/c/en/prepared_solid_food/n,"{""dataset"": ""/d/opencyc"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/opencyc/2012""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/noodles/,/c/en/chinese_food/]",/r/IsA,/c/en/noodles,/c/en/chinese_food,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/colm""}], ""surfaceEnd"": ""chinese food"", ""surfaceStart"": ""noodles"", ""surfaceText"": ""[[noodles]] are [[chinese food]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nook/,/c/en/carucate/n/]",/r/IsA,/c/en/nook,/c/en/carucate/n,"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nook/,/c/en/hide/n/wikt/en_3/]",/r/IsA,/c/en/nook,/c/en/hide/n/wikt/en_3,"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nook/,/c/en/oxgang/n/]",/r/IsA,/c/en/nook,/c/en/oxgang/n,"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nook/,/c/en/virgate/n/wikt/en_1/]",/r/IsA,/c/en/nook,/c/en/virgate/n/wikt/en_1,"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/north/,/c/en/direction/]",/r/IsA,/c/en/north,/c/en/direction,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/phraughy""}], ""surfaceEnd"": ""a direction"", ""surfaceStart"": ""north"", ""surfaceText"": ""[[north]] is [[a direction]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/north/,/c/en/earthly_branch/n/]",/r/IsA,/c/en/north,/c/en/earthly_branch/n,"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nose/,/c/en/organ_for_smelling/]",/r/IsA,/c/en/nose,/c/en/organ_for_smelling,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/yogsoggoth""}], ""surfaceEnd"": ""an organ for smelling"", ""surfaceStart"": ""a nose"", ""surfaceText"": ""[[a nose]] is [[an organ for smelling]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/nose_job/,/c/en/rhinoplasty/]",/r/IsA,/c/en/nose_job,/c/en/rhinoplasty,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/phraughy""}], ""surfaceEnd"": ""rhinoplasty"", ""surfaceStart"": ""A nose job"", ""surfaceText"": ""[[A nose job]] is [[rhinoplasty]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/not/,/c/de/negation/]",/r/IsA,/c/en/not,/c/de/negation,"{""dataset"": ""/d/wiktionary/de"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/de"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/notebook/,/c/en/book/]",/r/IsA,/c/en/notebook,/c/en/book,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/dev""}], ""surfaceEnd"": ""a book"", ""surfaceStart"": ""a notebook"", ""surfaceText"": ""[[a notebook]] is [[a book]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/notebook/,/c/en/computer/]",/r/IsA,/c/en/notebook,/c/en/computer,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/mstrohm""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/browni""}], ""surfaceEnd"": ""computer"", ""surfaceStart"": ""a notebook"", ""surfaceText"": ""[[a notebook]] is a kind of [[computer]]."", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/notebook/,/c/en/generally/]",/r/IsA,/c/en/notebook,/c/en/generally,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/guru1""}], ""surfaceEnd"": ""generally"", ""surfaceStart"": ""A notebook"", ""surfaceText"": ""[[A notebook]] is [[generally]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/notebook/,/c/en/kitchen_device/]",/r/IsA,/c/en/notebook,/c/en/kitchen_device,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/mstrohm""}], ""surfaceEnd"": ""kitchen device"", ""surfaceStart"": ""a notebook"", ""surfaceText"": ""[[a notebook]] is a kind of [[kitchen device]]."", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/notebook/,/c/en/portable_computer/]",/r/IsA,/c/en/notebook,/c/en/portable_computer,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/trektor""}], ""surfaceEnd"": ""a portable computer"", ""surfaceStart"": ""a notebook"", ""surfaceText"": ""[[a notebook]] is [[a portable computer]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/noun/,/c/en/nominal/n/]",/r/IsA,/c/en/noun,/c/en/nominal/n,"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/noun/,/c/en/part_of_speech/n/]",/r/IsA,/c/en/noun,/c/en/part_of_speech/n,"{""dataset"": ""/d/wiktionary/de"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/de"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
